,state_zip,FacID,FacID.1,lat,lon,state_facility,deaths_coef_2,deaths_coef_1_x,deaths_coef_3_x,deaths_coef_2_all,deaths_coef_1_all,deaths_coef_3_all
15361,Montana,4072,4072,44.5397,-88.0083,Wisconsin,0.009306593,0.008477816,0.010135371,340.8421161,310.4890531,371.1952044
15362,Nebraska,4072,4072,44.5397,-88.0083,Wisconsin,0.896846224,0.816979514,0.97671295,340.8421161,310.4890531,371.1952044
15363,Nevada,4072,4072,44.5397,-88.0083,Wisconsin,0.000552466,0.000503267,0.000601664,340.8421161,310.4890531,371.1952044
15364,New Hampshire,4072,4072,44.5397,-88.0083,Wisconsin,1.483769483,1.351635493,1.615903513,340.8421161,310.4890531,371.1952044
15365,New Jersey,4072,4072,44.5397,-88.0083,Wisconsin,11.24342201,10.24216238,12.24468199,340.8421161,310.4890531,371.1952044
15366,New Mexico,4072,4072,44.5397,-88.0083,Wisconsin,0.014850131,0.013527686,0.016172576,340.8421161,310.4890531,371.1952044
15367,New York,4072,4072,44.5397,-88.0083,Wisconsin,26.07179438,23.75002428,28.3935654,340.8421161,310.4890531,371.1952044
15368,North Carolina,4072,4072,44.5397,-88.0083,Wisconsin,8.599663106,7.83383812,9.365488325,340.8421161,310.4890531,371.1952044
15369,North Dakota,4072,4072,44.5397,-88.0083,Wisconsin,0.19415941,0.176868965,0.211449857,340.8421161,310.4890531,371.1952044
15370,Ohio,4072,4072,44.5397,-88.0083,Wisconsin,25.78130914,23.48540568,28.07721388,340.8421161,310.4890531,371.1952044
15371,Oklahoma,4072,4072,44.5397,-88.0083,Wisconsin,1.660089472,1.512253804,1.807925161,340.8421161,310.4890531,371.1952044
15372,Oregon,4072,4072,44.5397,-88.0083,Wisconsin,0.000262834,0.000239428,0.00028624,340.8421161,310.4890531,371.1952044
15373,Pennsylvania,4072,4072,44.5397,-88.0083,Wisconsin,26.06100021,23.74019057,28.38181091,340.8421161,310.4890531,371.1952044
15374,Rhode Island,4072,4072,44.5397,-88.0083,Wisconsin,1.284856904,1.17043668,1.399277159,340.8421161,310.4890531,371.1952044
15375,South Carolina,4072,4072,44.5397,-88.0083,Wisconsin,3.452531446,3.145073579,3.759989388,340.8421161,310.4890531,371.1952044
15376,South Dakota,4072,4072,44.5397,-88.0083,Wisconsin,0.382145614,0.34811446,0.416176774,340.8421161,310.4890531,371.1952044
15377,Tennessee,4072,4072,44.5397,-88.0083,Wisconsin,7.889052288,7.18650904,8.591595792,340.8421161,310.4890531,371.1952044
15378,Texas,4072,4072,44.5397,-88.0083,Wisconsin,4.667034591,4.251421995,5.082647236,340.8421161,310.4890531,371.1952044
15379,Utah,4072,4072,44.5397,-88.0083,Wisconsin,0.001213216,0.001105176,0.001321257,340.8421161,310.4890531,371.1952044
15380,Vermont,4072,4072,44.5397,-88.0083,Wisconsin,0.847179893,0.771736046,0.922623765,340.8421161,310.4890531,371.1952044
15381,Virginia,4072,4072,44.5397,-88.0083,Wisconsin,8.175880921,7.447794685,8.903967433,340.8421161,310.4890531,371.1952044
15382,Washington,4072,4072,44.5397,-88.0083,Wisconsin,0.001540436,0.001403256,0.001677616,340.8421161,310.4890531,371.1952044
15383,West Virginia,4072,4072,44.5397,-88.0083,Wisconsin,3.718211923,3.387094103,4.04932989,340.8421161,310.4890531,371.1952044
15384,Wisconsin,4072,4072,44.5397,-88.0083,Wisconsin,42.3637719,38.59110906,46.13644485,340.8421161,310.4890531,371.1952044
15385,Wyoming,4072,4072,44.5397,-88.0083,Wisconsin,0.007338433,0.006684926,0.007991941,340.8421161,310.4890531,371.1952044
15386,Alabama,4078,4078,44.8606,-89.6553,Wisconsin,6.104650966,5.56101279,6.648289556,507.1208462,461.9598544,552.2819313
15387,Arizona,4078,4078,44.8606,-89.6553,Wisconsin,0.030738882,0.0280015,0.033476265,507.1208462,461.9598544,552.2819313
15388,Arkansas,4078,4078,44.8606,-89.6553,Wisconsin,3.733850246,3.401339344,4.066361384,507.1208462,461.9598544,552.2819313
15389,California,4078,4078,44.8606,-89.6553,Wisconsin,0.043244197,0.039393181,0.047095213,507.1208462,461.9598544,552.2819313
15390,Colorado,4078,4078,44.8606,-89.6553,Wisconsin,0.170235439,0.155075495,0.185395384,507.1208462,461.9598544,552.2819313
15391,Connecticut,4078,4078,44.8606,-89.6553,Wisconsin,6.812881582,6.206172582,7.419591175,507.1208462,461.9598544,552.2819313
15392,DC,4078,4078,44.8606,-89.6553,Wisconsin,0.961059921,0.875474453,1.046645472,507.1208462,461.9598544,552.2819313
15393,Delaware,4078,4078,44.8606,-89.6553,Wisconsin,1.53954502,1.402443595,1.676646578,507.1208462,461.9598544,552.2819313
15394,Florida,4078,4078,44.8606,-89.6553,Wisconsin,6.207302084,5.65452412,6.760080153,507.1208462,461.9598544,552.2819313
15395,Georgia,4078,4078,44.8606,-89.6553,Wisconsin,7.438397936,6.775985904,8.10081038,507.1208462,461.9598544,552.2819313
15396,Idaho,4078,4078,44.8606,-89.6553,Wisconsin,0.005383644,0.004904215,0.005863072,507.1208462,461.9598544,552.2819313
15397,Illinois,4078,4078,44.8606,-89.6553,Wisconsin,63.15115598,57.52729046,68.77503719,507.1208462,461.9598544,552.2819313
15398,Indiana,4078,4078,44.8606,-89.6553,Wisconsin,25.706856,23.41756481,27.99615199,507.1208462,461.9598544,552.2819313
15399,Iowa,4078,4078,44.8606,-89.6553,Wisconsin,10.13897325,9.236059878,11.04188852,507.1208462,461.9598544,552.2819313
15400,Kansas,4078,4078,44.8606,-89.6553,Wisconsin,2.709234123,2.467968475,2.950499937,507.1208462,461.9598544,552.2819313
15401,Kentucky,4078,4078,44.8606,-89.6553,Wisconsin,9.934941505,9.050201895,10.81968221,507.1208462,461.9598544,552.2819313
15402,Louisiana,4078,4078,44.8606,-89.6553,Wisconsin,2.800430652,2.55104406,3.049817341,507.1208462,461.9598544,552.2819313
15403,Maine,4078,4078,44.8606,-89.6553,Wisconsin,2.260263333,2.058979825,2.461546997,507.1208462,461.9598544,552.2819313
15404,Maryland,4078,4078,44.8606,-89.6553,Wisconsin,10.17842115,9.271999461,11.08484385,507.1208462,461.9598544,552.2819313
15405,Massachusetts,4078,4078,44.8606,-89.6553,Wisconsin,11.06876802,10.08305915,12.05447775,507.1208462,461.9598544,552.2819313
15406,Michigan,4078,4078,44.8606,-89.6553,Wisconsin,47.1075434,42.91243513,51.30266167,507.1208462,461.9598544,552.2819313
15407,Minnesota,4078,4078,44.8606,-89.6553,Wisconsin,17.82872049,16.24100555,19.41643895,507.1208462,461.9598544,552.2819313
15408,Mississippi,4078,4078,44.8606,-89.6553,Wisconsin,3.11048937,2.833490782,3.387488135,507.1208462,461.9598544,552.2819313
15409,Missouri,4078,4078,44.8606,-89.6553,Wisconsin,14.02485196,12.77589134,15.2738143,507.1208462,461.9598544,552.2819313
15410,Montana,4078,4078,44.8606,-89.6553,Wisconsin,0.021589783,0.019667153,0.023512414,507.1208462,461.9598544,552.2819313
15411,Nebraska,4078,4078,44.8606,-89.6553,Wisconsin,1.723826761,1.570314702,1.877338921,507.1208462,461.9598544,552.2819313
15412,Nevada,4078,4078,44.8606,-89.6553,Wisconsin,0.003245164,0.002956173,0.003534154,507.1208462,461.9598544,552.2819313
15413,New Hampshire,4078,4078,44.8606,-89.6553,Wisconsin,2.261992761,2.060555049,2.463430669,507.1208462,461.9598544,552.2819313
15414,New Jersey,4078,4078,44.8606,-89.6553,Wisconsin,16.52327018,15.05181958,17.99472229,507.1208462,461.9598544,552.2819313
15415,New Mexico,4078,4078,44.8606,-89.6553,Wisconsin,0.037338836,0.034013708,0.040663964,507.1208462,461.9598544,552.2819313
15416,New York,4078,4078,44.8606,-89.6553,Wisconsin,38.73088621,35.28177329,42.18000309,507.1208462,461.9598544,552.2819313
15417,North Carolina,4078,4078,44.8606,-89.6553,Wisconsin,12.97139463,11.81625109,14.12653913,507.1208462,461.9598544,552.2819313
15418,North Dakota,4078,4078,44.8606,-89.6553,Wisconsin,0.415477038,0.378477567,0.452476527,507.1208462,461.9598544,552.2819313
15419,Ohio,4078,4078,44.8606,-89.6553,Wisconsin,38.05661,34.66753688,41.44568833,507.1208462,461.9598544,552.2819313
15420,Oklahoma,4078,4078,44.8606,-89.6553,Wisconsin,3.169889118,2.887600914,3.452177478,507.1208462,461.9598544,552.2819313
15421,Oregon,4078,4078,44.8606,-89.6553,Wisconsin,0.002198616,0.002002823,0.002394409,507.1208462,461.9598544,552.2819313
15422,Pennsylvania,4078,4078,44.8606,-89.6553,Wisconsin,38.39497118,34.97577008,41.8141767,507.1208462,461.9598544,552.2819313
15423,Rhode Island,4078,4078,44.8606,-89.6553,Wisconsin,1.906376707,1.73660787,2.076145685,507.1208462,461.9598544,552.2819313
15424,South Carolina,4078,4078,44.8606,-89.6553,Wisconsin,5.083941529,4.63120092,5.53668244,507.1208462,461.9598544,552.2819313
15425,South Dakota,4078,4078,44.8606,-89.6553,Wisconsin,0.781607797,0.712003233,0.851212406,507.1208462,461.9598544,552.2819313
15426,Tennessee,4078,4078,44.8606,-89.6553,Wisconsin,11.58187281,10.55046961,12.61327705,507.1208462,461.9598544,552.2819313
15427,Texas,4078,4078,44.8606,-89.6553,Wisconsin,8.132955505,7.408691901,8.857219383,507.1208462,461.9598544,552.2819313
15428,Utah,4078,4078,44.8606,-89.6553,Wisconsin,0.005414622,0.004932434,0.005896809,507.1208462,461.9598544,552.2819313
15429,Vermont,4078,4078,44.8606,-89.6553,Wisconsin,1.281417336,1.167302964,1.395531828,507.1208462,461.9598544,552.2819313
15430,Virginia,4078,4078,44.8606,-89.6553,Wisconsin,12.18322368,11.09826829,13.26818017,507.1208462,461.9598544,552.2819313
15431,Washington,4078,4078,44.8606,-89.6553,Wisconsin,0.006208438,0.005655559,0.006761317,507.1208462,461.9598544,552.2819313
15432,West Virginia,4078,4078,44.8606,-89.6553,Wisconsin,5.609403907,5.109867657,6.108940803,507.1208462,461.9598544,552.2819313
15433,Wisconsin,4078,4078,44.8606,-89.6553,Wisconsin,55.14872649,50.23742706,60.06005578,507.1208462,461.9598544,552.2819313
15434,Wyoming,4078,4078,44.8606,-89.6553,Wisconsin,0.019067994,0.017369935,0.020766052,507.1208462,461.9598544,552.2819313
15435,Alabama,4125,4125,44.082,-87.6558,Wisconsin,0.54957485,0.500633662,0.598516045,51.30619271,46.73722419,55.87516321
15436,Arizona,4125,4125,44.082,-87.6558,Wisconsin,0.000207164,0.000188716,0.000225613,51.30619271,46.73722419,55.87516321
15437,Arkansas,4125,4125,44.082,-87.6558,Wisconsin,0.306559644,0.279259646,0.333859644,51.30619271,46.73722419,55.87516321
15438,California,4125,4125,44.082,-87.6558,Wisconsin,0.000361566,0.000329367,0.000393764,51.30619271,46.73722419,55.87516321
15439,Colorado,4125,4125,44.082,-87.6558,Wisconsin,0.009773901,0.008903508,0.010644294,51.30619271,46.73722419,55.87516321
15440,Connecticut,4125,4125,44.082,-87.6558,Wisconsin,0.660767767,0.601924526,0.719611016,51.30619271,46.73722419,55.87516321
15441,DC,4125,4125,44.082,-87.6558,Wisconsin,0.093839747,0.085483052,0.102196443,51.30619271,46.73722419,55.87516321
15442,Delaware,4125,4125,44.082,-87.6558,Wisconsin,0.147317112,0.134198106,0.16043612,51.30619271,46.73722419,55.87516321
15443,Florida,4125,4125,44.082,-87.6558,Wisconsin,0.554319398,0.504955714,0.603683082,51.30619271,46.73722419,55.87516321
15444,Georgia,4125,4125,44.082,-87.6558,Wisconsin,0.662529063,0.603528989,0.721529142,51.30619271,46.73722419,55.87516321
15445,Idaho,4125,4125,44.082,-87.6558,Wisconsin,0.000179698,0.000163696,0.000195701,51.30619271,46.73722419,55.87516321
15446,Illinois,4125,4125,44.082,-87.6558,Wisconsin,7.183650287,6.543924643,7.823376264,51.30619271,46.73722419,55.87516321
15447,Indiana,4125,4125,44.082,-87.6558,Wisconsin,2.670460502,2.432648173,2.908272915,51.30619271,46.73722419,55.87516321
15448,Iowa,4125,4125,44.082,-87.6558,Wisconsin,0.800171384,0.728913799,0.871428991,51.30619271,46.73722419,55.87516321
15449,Kansas,4125,4125,44.082,-87.6558,Wisconsin,0.228091871,0.207779649,0.248404095,51.30619271,46.73722419,55.87516321
15450,Kentucky,4125,4125,44.082,-87.6558,Wisconsin,0.985837347,0.898045718,1.073628992,51.30619271,46.73722419,55.87516321
15451,Louisiana,4125,4125,44.082,-87.6558,Wisconsin,0.233232055,0.21246209,0.254002022,51.30619271,46.73722419,55.87516321
15452,Maine,4125,4125,44.082,-87.6558,Wisconsin,0.219268538,0.199742057,0.238795022,51.30619271,46.73722419,55.87516321
15453,Maryland,4125,4125,44.082,-87.6558,Wisconsin,0.957469907,0.872204494,1.042735333,51.30619271,46.73722419,55.87516321
15454,Massachusetts,4125,4125,44.082,-87.6558,Wisconsin,1.090666315,0.993539397,1.187793246,51.30619271,46.73722419,55.87516321
15455,Michigan,4125,4125,44.082,-87.6558,Wisconsin,5.203498154,4.74011125,5.666885252,51.30619271,46.73722419,55.87516321
15456,Minnesota,4125,4125,44.082,-87.6558,Wisconsin,0.822865941,0.749587385,0.89614451,51.30619271,46.73722419,55.87516321
15457,Mississippi,4125,4125,44.082,-87.6558,Wisconsin,0.2720153,0.247791573,0.296239029,51.30619271,46.73722419,55.87516321
15458,Missouri,4125,4125,44.082,-87.6558,Wisconsin,1.278048172,1.164234312,1.391862059,51.30619271,46.73722419,55.87516321
15459,Montana,4125,4125,44.082,-87.6558,Wisconsin,0.000992808,0.000904396,0.001081221,51.30619271,46.73722419,55.87516321
15460,Nebraska,4125,4125,44.082,-87.6558,Wisconsin,0.126982175,0.115674056,0.138290294,51.30619271,46.73722419,55.87516321
15461,Nevada,4125,4125,44.082,-87.6558,Wisconsin,6.07E-05,5.53E-05,6.61E-05,51.30619271,46.73722419,55.87516321
15462,New Hampshire,4125,4125,44.082,-87.6558,Wisconsin,0.217386494,0.198027611,0.23674538,51.30619271,46.73722419,55.87516321
15463,New Jersey,4125,4125,44.082,-87.6558,Wisconsin,1.707623117,1.555554433,1.859691823,51.30619271,46.73722419,55.87516321
15464,New Mexico,4125,4125,44.082,-87.6558,Wisconsin,0.002310414,0.002104665,0.002516162,51.30619271,46.73722419,55.87516321
15465,New York,4125,4125,44.082,-87.6558,Wisconsin,3.871044019,3.526316536,4.215771561,51.30619271,46.73722419,55.87516321
15466,North Carolina,4125,4125,44.082,-87.6558,Wisconsin,1.184880576,1.079363617,1.290397548,51.30619271,46.73722419,55.87516321
15467,North Dakota,4125,4125,44.082,-87.6558,Wisconsin,0.022655627,0.020638081,0.024673174,51.30619271,46.73722419,55.87516321
15468,Ohio,4125,4125,44.082,-87.6558,Wisconsin,3.580657879,3.261790011,3.899525821,51.30619271,46.73722419,55.87516321
15469,Oklahoma,4125,4125,44.082,-87.6558,Wisconsin,0.262216376,0.238865274,0.285567479,51.30619271,46.73722419,55.87516321
15470,Oregon,4125,4125,44.082,-87.6558,Wisconsin,3.38E-05,3.08E-05,3.68E-05,51.30619271,46.73722419,55.87516321
15471,Pennsylvania,4125,4125,44.082,-87.6558,Wisconsin,3.845759776,3.503283888,4.18823573,51.30619271,46.73722419,55.87516321
15472,Rhode Island,4125,4125,44.082,-87.6558,Wisconsin,0.187352957,0.170668647,0.204037268,51.30619271,46.73722419,55.87516321
15473,South Carolina,4125,4125,44.082,-87.6558,Wisconsin,0.463585111,0.422301553,0.504868673,51.30619271,46.73722419,55.87516321
15474,South Dakota,4125,4125,44.082,-87.6558,Wisconsin,0.04963661,0.04521633,0.054056889,51.30619271,46.73722419,55.87516321
15475,Tennessee,4125,4125,44.082,-87.6558,Wisconsin,1.134375968,1.033356569,1.235395383,51.30619271,46.73722419,55.87516321
15476,Texas,4125,4125,44.082,-87.6558,Wisconsin,0.715920715,0.652165977,0.779675455,51.30619271,46.73722419,55.87516321
15477,Utah,4125,4125,44.082,-87.6558,Wisconsin,0.000117692,0.000107211,0.000128172,51.30619271,46.73722419,55.87516321
15478,Vermont,4125,4125,44.082,-87.6558,Wisconsin,0.121271185,0.110471641,0.132070729,51.30619271,46.73722419,55.87516321
15479,Virginia,4125,4125,44.082,-87.6558,Wisconsin,1.116003632,1.016620347,1.215386931,51.30619271,46.73722419,55.87516321
15480,Washington,4125,4125,44.082,-87.6558,Wisconsin,0.000224324,0.000204347,0.0002443,51.30619271,46.73722419,55.87516321
15481,West Virginia,4125,4125,44.082,-87.6558,Wisconsin,0.538619065,0.4906535,0.586584641,51.30619271,46.73722419,55.87516321
15482,Wisconsin,4125,4125,44.082,-87.6558,Wisconsin,7.224911147,6.581508048,7.868315178,51.30619271,46.73722419,55.87516321
15483,Wyoming,4125,4125,44.082,-87.6558,Wisconsin,0.000864834,0.000787818,0.00094185,51.30619271,46.73722419,55.87516321
15484,Alabama,4140,4140,44.3085,-91.9106,Wisconsin,2.9311098,2.670085909,3.19213378,248.6526849,226.509305,270.7960981
15485,Arizona,4140,4140,44.3085,-91.9106,Wisconsin,0.017291914,0.015752022,0.018831807,248.6526849,226.509305,270.7960981
15486,Arkansas,4140,4140,44.3085,-91.9106,Wisconsin,2.181272275,1.987023558,2.375521067,248.6526849,226.509305,270.7960981
15487,California,4140,4140,44.3085,-91.9106,Wisconsin,0.014142332,0.012882918,0.015401745,248.6526849,226.509305,270.7960981
15488,Colorado,4140,4140,44.3085,-91.9106,Wisconsin,0.108895803,0.099198329,0.118593277,248.6526849,226.509305,270.7960981
15489,Connecticut,4140,4140,44.3085,-91.9106,Wisconsin,2.756581889,2.511100198,3.002063666,248.6526849,226.509305,270.7960981
15490,DC,4140,4140,44.3085,-91.9106,Wisconsin,0.414474221,0.377564068,0.45138439,248.6526849,226.509305,270.7960981
15491,Delaware,4140,4140,44.3085,-91.9106,Wisconsin,0.637864089,0.581060414,0.694667787,248.6526849,226.509305,270.7960981
15492,Florida,4140,4140,44.3085,-91.9106,Wisconsin,2.816518795,2.565699898,3.067337712,248.6526849,226.509305,270.7960981
15493,Georgia,4140,4140,44.3085,-91.9106,Wisconsin,3.390782205,3.088823187,3.692741316,248.6526849,226.509305,270.7960981
15494,Idaho,4140,4140,44.3085,-91.9106,Wisconsin,0.002114064,0.001925801,0.002302327,248.6526849,226.509305,270.7960981
15495,Illinois,4140,4140,44.3085,-91.9106,Wisconsin,28.33637955,25.81293095,30.8598312,248.6526849,226.509305,270.7960981
15496,Indiana,4140,4140,44.3085,-91.9106,Wisconsin,11.27001349,10.26638294,12.27364496,248.6526849,226.509305,270.7960981
15497,Iowa,4140,4140,44.3085,-91.9106,Wisconsin,7.126811454,6.492144656,7.761479133,248.6526849,226.509305,270.7960981
15498,Kansas,4140,4140,44.3085,-91.9106,Wisconsin,1.798084041,1.637959311,1.958208843,248.6526849,226.509305,270.7960981
15499,Kentucky,4140,4140,44.3085,-91.9106,Wisconsin,4.535261567,4.131382796,4.939140569,248.6526849,226.509305,270.7960981
15500,Louisiana,4140,4140,44.3085,-91.9106,Wisconsin,1.662138954,1.514120716,1.810157225,248.6526849,226.509305,270.7960981
15501,Maine,4140,4140,44.3085,-91.9106,Wisconsin,0.870949811,0.793389213,0.94851043,248.6526849,226.509305,270.7960981
15502,Maryland,4140,4140,44.3085,-91.9106,Wisconsin,4.285246981,3.903632983,4.666861155,248.6526849,226.509305,270.7960981
15503,Massachusetts,4140,4140,44.3085,-91.9106,Wisconsin,4.44445129,4.048659966,4.84024274,248.6526849,226.509305,270.7960981
15504,Michigan,4140,4140,44.3085,-91.9106,Wisconsin,18.01842484,16.41382708,19.62302401,248.6526849,226.509305,270.7960981
15505,Minnesota,4140,4140,44.3085,-91.9106,Wisconsin,36.77438822,33.49943076,40.04936453,248.6526849,226.509305,270.7960981
15506,Mississippi,4140,4140,44.3085,-91.9106,Wisconsin,1.653548082,1.506294795,1.800801417,248.6526849,226.509305,270.7960981
15507,Missouri,4140,4140,44.3085,-91.9106,Wisconsin,7.863945013,7.163636317,8.564254223,248.6526849,226.509305,270.7960981
15508,Montana,4140,4140,44.3085,-91.9106,Wisconsin,0.011799616,0.010748827,0.012850405,248.6526849,226.509305,270.7960981
15509,Nebraska,4140,4140,44.3085,-91.9106,Wisconsin,1.235581832,1.125549582,1.345614134,248.6526849,226.509305,270.7960981
15510,Nevada,4140,4140,44.3085,-91.9106,Wisconsin,0.000943443,0.000859427,0.001027459,248.6526849,226.509305,270.7960981
15511,New Hampshire,4140,4140,44.3085,-91.9106,Wisconsin,0.875384187,0.797428668,0.953339732,248.6526849,226.509305,270.7960981
15512,New Jersey,4140,4140,44.3085,-91.9106,Wisconsin,6.81152765,6.204941083,7.418114448,248.6526849,226.509305,270.7960981
15513,New Mexico,4140,4140,44.3085,-91.9106,Wisconsin,0.02909235,0.026501595,0.031683105,248.6526849,226.509305,270.7960981
15514,New York,4140,4140,44.3085,-91.9106,Wisconsin,15.52231039,14.14000271,16.90461865,248.6526849,226.509305,270.7960981
15515,North Carolina,4140,4140,44.3085,-91.9106,Wisconsin,5.618102941,5.117794284,6.118411803,248.6526849,226.509305,270.7960981
15516,North Dakota,4140,4140,44.3085,-91.9106,Wisconsin,0.288208935,0.262543085,0.313874794,248.6526849,226.509305,270.7960981
15517,Ohio,4140,4140,44.3085,-91.9106,Wisconsin,15.60924469,14.21919366,16.99929662,248.6526849,226.509305,270.7960981
15518,Oklahoma,4140,4140,44.3085,-91.9106,Wisconsin,2.108816017,1.921019806,2.296612288,248.6526849,226.509305,270.7960981
15519,Oregon,4140,4140,44.3085,-91.9106,Wisconsin,0.002022614,0.001842494,0.002202733,248.6526849,226.509305,270.7960981
15520,Pennsylvania,4140,4140,44.3085,-91.9106,Wisconsin,15.92593697,14.50768447,17.3441902,248.6526849,226.509305,270.7960981
