state_zip,FacID,lat,lon,state_facility,deaths_coef_2,deaths_coef_2_all
Wyoming,51,32.0306,-93.5692,Louisiana,0.010385642,1140.068465
Alabama,56,31.4858,-87.9106,Alabama,62.55781613,637.9386249
Arizona,56,31.4858,-87.9106,Alabama,0.046322175,637.9386249
Arkansas,56,31.4858,-87.9106,Alabama,11.93677625,637.9386249
California,56,31.4858,-87.9106,Alabama,0.004559936,637.9386249
Colorado,56,31.4858,-87.9106,Alabama,0.068262402,637.9386249
Connecticut,56,31.4858,-87.9106,Alabama,4.080555215,637.9386249
DC,56,31.4858,-87.9106,Alabama,1.038598522,637.9386249
Delaware,56,31.4858,-87.9106,Alabama,1.381053271,637.9386249
Florida,56,31.4858,-87.9106,Alabama,41.53969746,637.9386249
Georgia,56,31.4858,-87.9106,Alabama,42.40324829,637.9386249
Idaho,56,31.4858,-87.9106,Alabama,0.000314599,637.9386249
Illinois,56,31.4858,-87.9106,Alabama,21.07641372,637.9386249
Indiana,56,31.4858,-87.9106,Alabama,15.25869288,637.9386249
Iowa,56,31.4858,-87.9106,Alabama,1.871885756,637.9386249
Kansas,56,31.4858,-87.9106,Alabama,1.940336772,637.9386249
Kentucky,56,31.4858,-87.9106,Alabama,15.10573299,637.9386249
Louisiana,56,31.4858,-87.9106,Alabama,49.49160725,637.9386249
Maine,56,31.4858,-87.9106,Alabama,0.898417146,637.9386249
Maryland,56,31.4858,-87.9106,Alabama,9.602146833,637.9386249
Massachusetts,56,31.4858,-87.9106,Alabama,6.122063542,637.9386249
Michigan,56,31.4858,-87.9106,Alabama,13.06913551,637.9386249
Minnesota,56,31.4858,-87.9106,Alabama,1.32605436,637.9386249
Mississippi,56,31.4858,-87.9106,Alabama,79.76612443,637.9386249
Missouri,56,31.4858,-87.9106,Alabama,12.28018023,637.9386249
Montana,56,31.4858,-87.9106,Alabama,0.000889456,637.9386249
Nebraska,56,31.4858,-87.9106,Alabama,0.574653817,637.9386249
Nevada,56,31.4858,-87.9106,Alabama,0.00053155,637.9386249
New Hampshire,56,31.4858,-87.9106,Alabama,0.984831461,637.9386249
New Jersey,56,31.4858,-87.9106,Alabama,11.96257802,637.9386249
New Mexico,56,31.4858,-87.9106,Alabama,0.120754723,637.9386249
New York,56,31.4858,-87.9106,Alabama,21.02971993,637.9386249
North Carolina,56,31.4858,-87.9106,Alabama,33.0866099,637.9386249
North Dakota,56,31.4858,-87.9106,Alabama,0.045946759,637.9386249
Ohio,56,31.4858,-87.9106,Alabama,22.44259621,637.9386249
Oklahoma,56,31.4858,-87.9106,Alabama,5.903534362,637.9386249
Oregon,56,31.4858,-87.9106,Alabama,8.39E-08,637.9386249
Pennsylvania,56,31.4858,-87.9106,Alabama,25.72443025,637.9386249
Rhode Island,56,31.4858,-87.9106,Alabama,1.170777494,637.9386249
South Carolina,56,31.4858,-87.9106,Alabama,19.69076847,637.9386249
South Dakota,56,31.4858,-87.9106,Alabama,0.138455609,637.9386249
Tennessee,56,31.4858,-87.9106,Alabama,37.3894602,637.9386249
Texas,56,31.4858,-87.9106,Alabama,36.33172547,637.9386249
Utah,56,31.4858,-87.9106,Alabama,0.001475515,637.9386249
Vermont,56,31.4858,-87.9106,Alabama,0.473062006,637.9386249
Virginia,56,31.4858,-87.9106,Alabama,17.63302275,637.9386249
Washington,56,31.4858,-87.9106,Alabama,0.000548577,637.9386249
West Virginia,56,31.4858,-87.9106,Alabama,6.13991912,637.9386249
Wisconsin,56,31.4858,-87.9106,Alabama,4.223707397,637.9386249
Wyoming,56,31.4858,-87.9106,Alabama,0.002630071,637.9386249
Alabama,59,40.8538,-98.3481,Nebraska,1.320373951,91.06603011
Arizona,59,40.8538,-98.3481,Nebraska,0.065989425,91.06603011
Arkansas,59,40.8538,-98.3481,Nebraska,1.715939283,91.06603011
California,59,40.8538,-98.3481,Nebraska,0.027410406,91.06603011
Colorado,59,40.8538,-98.3481,Nebraska,0.316178614,91.06603011
Connecticut,59,40.8538,-98.3481,Nebraska,0.718420221,91.06603011
DC,59,40.8538,-98.3481,Nebraska,0.122906135,91.06603011
Delaware,59,40.8538,-98.3481,Nebraska,0.183665769,91.06603011
Florida,59,40.8538,-98.3481,Nebraska,1.222348087,91.06603011
Georgia,59,40.8538,-98.3481,Nebraska,1.457357271,91.06603011
Idaho,59,40.8538,-98.3481,Nebraska,0.003878474,91.06603011
Illinois,59,40.8538,-98.3481,Nebraska,8.02294234,91.06603011
Indiana,59,40.8538,-98.3481,Nebraska,3.433972033,91.06603011
Iowa,59,40.8538,-98.3481,Nebraska,3.01114509,91.06603011
Kansas,59,40.8538,-98.3481,Nebraska,3.758398335,91.06603011
Kentucky,59,40.8538,-98.3481,Nebraska,1.692796996,91.06603011
Louisiana,59,40.8538,-98.3481,Nebraska,1.170890658,91.06603011
Maine,59,40.8538,-98.3481,Nebraska,0.219467397,91.06603011
Maryland,59,40.8538,-98.3481,Nebraska,1.252514282,91.06603011
Massachusetts,59,40.8538,-98.3481,Nebraska,1.140472479,91.06603011
Michigan,59,40.8538,-98.3481,Nebraska,4.633914082,91.06603011
Minnesota,59,40.8538,-98.3481,Nebraska,3.360453729,91.06603011
Mississippi,59,40.8538,-98.3481,Nebraska,0.892000254,91.06603011
Missouri,59,40.8538,-98.3481,Nebraska,5.365809152,91.06603011
Montana,59,40.8538,-98.3481,Nebraska,0.023014399,91.06603011
Nebraska,59,40.8538,-98.3481,Nebraska,4.749010928,91.06603011
Nevada,59,40.8538,-98.3481,Nebraska,0.009556486,91.06603011
New Hampshire,59,40.8538,-98.3481,Nebraska,0.218674736,91.06603011
New Jersey,59,40.8538,-98.3481,Nebraska,1.823390986,91.06603011
New Mexico,59,40.8538,-98.3481,Nebraska,0.101258591,91.06603011
New York,59,40.8538,-98.3481,Nebraska,4.030054863,91.06603011
North Carolina,59,40.8538,-98.3481,Nebraska,2.095699636,91.06603011
North Dakota,59,40.8538,-98.3481,Nebraska,0.423139376,91.06603011
Ohio,59,40.8538,-98.3481,Nebraska,4.749508302,91.06603011
Oklahoma,59,40.8538,-98.3481,Nebraska,4.022975081,91.06603011
Oregon,59,40.8538,-98.3481,Nebraska,0.001906993,91.06603011
Pennsylvania,59,40.8538,-98.3481,Nebraska,4.396431564,91.06603011
Rhode Island,59,40.8538,-98.3481,Nebraska,0.203790726,91.06603011
South Carolina,59,40.8538,-98.3481,Nebraska,0.928658363,91.06603011
South Dakota,59,40.8538,-98.3481,Nebraska,1.287347317,91.06603011
Tennessee,59,40.8538,-98.3481,Nebraska,2.351571227,91.06603011
Texas,59,40.8538,-98.3481,Nebraska,8.603834882,91.06603011
Utah,59,40.8538,-98.3481,Nebraska,0.013959248,91.06603011
Vermont,59,40.8538,-98.3481,Nebraska,0.123276434,91.06603011
Virginia,59,40.8538,-98.3481,Nebraska,1.684760866,91.06603011
Washington,59,40.8538,-98.3481,Nebraska,0.007678529,91.06603011
West Virginia,59,40.8538,-98.3481,Nebraska,0.770811295,91.06603011
Wisconsin,59,40.8538,-98.3481,Nebraska,3.308608949,91.06603011
Wyoming,59,40.8538,-98.3481,Nebraska,0.027865868,91.06603011
Alabama,60,40.5806,-98.3106,Nebraska,1.459478031,104.9091703
Arizona,60,40.5806,-98.3106,Nebraska,0.068182008,104.9091703
Arkansas,60,40.5806,-98.3106,Nebraska,2.021842973,104.9091703
California,60,40.5806,-98.3106,Nebraska,0.020690891,104.9091703
Colorado,60,40.5806,-98.3106,Nebraska,0.407749365,104.9091703
Connecticut,60,40.5806,-98.3106,Nebraska,0.785107775,104.9091703
DC,60,40.5806,-98.3106,Nebraska,0.133303333,104.9091703
Delaware,60,40.5806,-98.3106,Nebraska,0.205759872,104.9091703
Florida,60,40.5806,-98.3106,Nebraska,1.355439377,104.9091703
Georgia,60,40.5806,-98.3106,Nebraska,1.660106917,104.9091703
Idaho,60,40.5806,-98.3106,Nebraska,0.004836991,104.9091703
Illinois,60,40.5806,-98.3106,Nebraska,9.164742405,104.9091703
Indiana,60,40.5806,-98.3106,Nebraska,3.931587013,104.9091703
Iowa,60,40.5806,-98.3106,Nebraska,3.494302953,104.9091703
Kansas,60,40.5806,-98.3106,Nebraska,4.478644555,104.9091703
Kentucky,60,40.5806,-98.3106,Nebraska,1.922955128,104.9091703
Louisiana,60,40.5806,-98.3106,Nebraska,1.3262455,104.9091703
Maine,60,40.5806,-98.3106,Nebraska,0.248947508,104.9091703
Maryland,60,40.5806,-98.3106,Nebraska,1.378009379,104.9091703
Massachusetts,60,40.5806,-98.3106,Nebraska,1.257806999,104.9091703
Michigan,60,40.5806,-98.3106,Nebraska,5.203487139,104.9091703
Minnesota,60,40.5806,-98.3106,Nebraska,3.967136625,104.9091703
Mississippi,60,40.5806,-98.3106,Nebraska,0.999074078,104.9091703
Missouri,60,40.5806,-98.3106,Nebraska,6.205936864,104.9091703
Montana,60,40.5806,-98.3106,Nebraska,0.02580232,104.9091703
Nebraska,60,40.5806,-98.3106,Nebraska,5.828489495,104.9091703
Nevada,60,40.5806,-98.3106,Nebraska,0.007625221,104.9091703
New Hampshire,60,40.5806,-98.3106,Nebraska,0.245507303,104.9091703
New Jersey,60,40.5806,-98.3106,Nebraska,1.9823178,104.9091703
New Mexico,60,40.5806,-98.3106,Nebraska,0.126177639,104.9091703
New York,60,40.5806,-98.3106,Nebraska,4.445198638,104.9091703
North Carolina,60,40.5806,-98.3106,Nebraska,2.350883119,104.9091703
North Dakota,60,40.5806,-98.3106,Nebraska,0.497351338,104.9091703
Ohio,60,40.5806,-98.3106,Nebraska,5.375301699,104.9091703
Oklahoma,60,40.5806,-98.3106,Nebraska,4.803377311,104.9091703
Oregon,60,40.5806,-98.3106,Nebraska,0.003204064,104.9091703
Pennsylvania,60,40.5806,-98.3106,Nebraska,4.814784357,104.9091703
Rhode Island,60,40.5806,-98.3106,Nebraska,0.224656975,104.9091703
South Carolina,60,40.5806,-98.3106,Nebraska,1.032575779,104.9091703
South Dakota,60,40.5806,-98.3106,Nebraska,1.504083774,104.9091703
Tennessee,60,40.5806,-98.3106,Nebraska,2.695491948,104.9091703
Texas,60,40.5806,-98.3106,Nebraska,10.52663845,104.9091703
Utah,60,40.5806,-98.3106,Nebraska,0.019361575,104.9091703
Vermont,60,40.5806,-98.3106,Nebraska,0.138562193,104.9091703
Virginia,60,40.5806,-98.3106,Nebraska,1.884032289,104.9091703
Washington,60,40.5806,-98.3106,Nebraska,0.011429561,104.9091703
West Virginia,60,40.5806,-98.3106,Nebraska,0.847208468,104.9091703
Wisconsin,60,40.5806,-98.3106,Nebraska,3.786607611,104.9091703
Wyoming,60,40.5806,-98.3106,Nebraska,0.031127732,104.9091703
Alabama,87,35.4159,-108.082,New Mexico,0.295589413,29.43422719
Arizona,87,35.4159,-108.082,New Mexico,2.056180716,29.43422719
Arkansas,87,35.4159,-108.082,New Mexico,0.484035842,29.43422719
California,87,35.4159,-108.082,New Mexico,0.844415703,29.43422719
Colorado,87,35.4159,-108.082,New Mexico,2.006902634,29.43422719
Connecticut,87,35.4159,-108.082,New Mexico,0.091401944,29.43422719
DC,87,35.4159,-108.082,New Mexico,0.016345129,29.43422719
Delaware,87,35.4159,-108.082,New Mexico,0.024706903,29.43422719
Florida,87,35.4159,-108.082,New Mexico,0.312212904,29.43422719
Georgia,87,35.4159,-108.082,New Mexico,0.295667052,29.43422719
Idaho,87,35.4159,-108.082,New Mexico,0.022628378,29.43422719
Illinois,87,35.4159,-108.082,New Mexico,1.40955083,29.43422719
Indiana,87,35.4159,-108.082,New Mexico,0.588851992,29.43422719
Iowa,87,35.4159,-108.082,New Mexico,0.507639933,29.43422719
Kansas,87,35.4159,-108.082,New Mexico,0.964815079,29.43422719
Kentucky,87,35.4159,-108.082,New Mexico,0.300180121,29.43422719
Louisiana,87,35.4159,-108.082,New Mexico,0.361113627,29.43422719
Maine,87,35.4159,-108.082,New Mexico,0.026015442,29.43422719
Maryland,87,35.4159,-108.082,New Mexico,0.170223958,29.43422719
Massachusetts,87,35.4159,-108.082,New Mexico,0.147137422,29.43422719
Michigan,87,35.4159,-108.082,New Mexico,0.677851708,29.43422719
Minnesota,87,35.4159,-108.082,New Mexico,0.454695757,29.43422719
Mississippi,87,35.4159,-108.082,New Mexico,0.230285679,29.43422719
Missouri,87,35.4159,-108.082,New Mexico,1.141281338,29.43422719
Montana,87,35.4159,-108.082,New Mexico,0.017543919,29.43422719
Nebraska,87,35.4159,-108.082,New Mexico,0.614711265,29.43422719
Nevada,87,35.4159,-108.082,New Mexico,0.171153417,29.43422719
New Hampshire,87,35.4159,-108.082,New Mexico,0.027463018,29.43422719
New Jersey,87,35.4159,-108.082,New Mexico,0.235473664,29.43422719
New Mexico,87,35.4159,-108.082,New Mexico,3.862223638,29.43422719
New York,87,35.4159,-108.082,New Mexico,0.51983591,29.43422719
North Carolina,87,35.4159,-108.082,New Mexico,0.350333473,29.43422719
North Dakota,87,35.4159,-108.082,New Mexico,0.050703987,29.43422719
Ohio,87,35.4159,-108.082,New Mexico,0.734486061,29.43422719
Oklahoma,87,35.4159,-108.082,New Mexico,1.609291823,29.43422719
Oregon,87,35.4159,-108.082,New Mexico,0.006110099,29.43422719
Pennsylvania,87,35.4159,-108.082,New Mexico,0.602514948,29.43422719
Rhode Island,87,35.4159,-108.082,New Mexico,0.026391972,29.43422719
South Carolina,87,35.4159,-108.082,New Mexico,0.16805295,29.43422719
South Dakota,87,35.4159,-108.082,New Mexico,0.168828945,29.43422719
Tennessee,87,35.4159,-108.082,New Mexico,0.490831784,29.43422719
Texas,87,35.4159,-108.082,New Mexico,5.215669818,29.43422719
Utah,87,35.4159,-108.082,New Mexico,0.17206865,29.43422719
Vermont,87,35.4159,-108.082,New Mexico,0.014931437,29.43422719
Virginia,87,35.4159,-108.082,New Mexico,0.245825442,29.43422719
Washington,87,35.4159,-108.082,New Mexico,0.009777618,29.43422719
West Virginia,87,35.4159,-108.082,New Mexico,0.11425442,29.43422719
Wisconsin,87,35.4159,-108.082,New Mexico,0.50103922,29.43422719
Wyoming,87,35.4159,-108.082,New Mexico,0.074980211,29.43422719
Alabama,108,37.9306,-100.9725,Kansas,0.933144783,62.8784547
Arizona,108,37.9306,-100.9725,Kansas,0.176081528,62.8784547
Arkansas,108,37.9306,-100.9725,Kansas,1.321824005,62.8784547
California,108,37.9306,-100.9725,Kansas,0.064040762,62.8784547
Colorado,108,37.9306,-100.9725,Kansas,0.905439372,62.8784547
Connecticut,108,37.9306,-100.9725,Kansas,0.403381894,62.8784547
DC,108,37.9306,-100.9725,Kansas,0.069398746,62.8784547
Delaware,108,37.9306,-100.9725,Kansas,0.105101559,62.8784547
Florida,108,37.9306,-100.9725,Kansas,0.898657628,62.8784547
Georgia,108,37.9306,-100.9725,Kansas,1.006741534,62.8784547
Idaho,108,37.9306,-100.9725,Kansas,0.002467035,62.8784547
Illinois,108,37.9306,-100.9725,Kansas,4.973731374,62.8784547
Indiana,108,37.9306,-100.9725,Kansas,2.136555531,62.8784547
Iowa,108,37.9306,-100.9725,Kansas,1.841171062,62.8784547
Kansas,108,37.9306,-100.9725,Kansas,2.940091621,62.8784547
Kentucky,108,37.9306,-100.9725,Kansas,1.077019584,62.8784547
Louisiana,108,37.9306,-100.9725,Kansas,0.894348072,62.8784547
Maine,108,37.9306,-100.9725,Kansas,0.123443991,62.8784547
Maryland,108,37.9306,-100.9725,Kansas,0.715022164,62.8784547
Massachusetts,108,37.9306,-100.9725,Kansas,0.64623171,62.8784547
Michigan,108,37.9306,-100.9725,Kansas,2.733319204,62.8784547
Minnesota,108,37.9306,-100.9725,Kansas,1.958076563,62.8784547
Mississippi,108,37.9306,-100.9725,Kansas,0.653775253,62.8784547
Missouri,108,37.9306,-100.9725,Kansas,3.474795635,62.8784547
Montana,108,37.9306,-100.9725,Kansas,0.016001629,62.8784547
Nebraska,108,37.9306,-100.9725,Kansas,2.407076922,62.8784547
Nevada,108,37.9306,-100.9725,Kansas,0.008333736,62.8784547
New Hampshire,108,37.9306,-100.9725,Kansas,0.123949164,62.8784547
New Jersey,108,37.9306,-100.9725,Kansas,1.026831875,62.8784547
New Mexico,108,37.9306,-100.9725,Kansas,0.287104759,62.8784547
New York,108,37.9306,-100.9725,Kansas,2.270837649,62.8784547
North Carolina,108,37.9306,-100.9725,Kansas,1.341137401,62.8784547
North Dakota,108,37.9306,-100.9725,Kansas,0.241002531,62.8784547
Ohio,108,37.9306,-100.9725,Kansas,2.857704615,62.8784547
Oklahoma,108,37.9306,-100.9725,Kansas,3.84618169,62.8784547
Oregon,108,37.9306,-100.9725,Kansas,0.001375081,62.8784547
Pennsylvania,108,37.9306,-100.9725,Kansas,2.501889146,62.8784547
Rhode Island,108,37.9306,-100.9725,Kansas,0.115370813,62.8784547
South Carolina,108,37.9306,-100.9725,Kansas,0.617007002,62.8784547
South Dakota,108,37.9306,-100.9725,Kansas,0.705825713,62.8784547
Tennessee,108,37.9306,-100.9725,Kansas,1.631174837,62.8784547
Texas,108,37.9306,-100.9725,Kansas,9.282739484,62.8784547
Utah,108,37.9306,-100.9725,Kansas,0.008690112,62.8784547
Vermont,108,37.9306,-100.9725,Kansas,0.067871972,62.8784547
Virginia,108,37.9306,-100.9725,Kansas,1.007234546,62.8784547
Washington,108,37.9306,-100.9725,Kansas,0.004440226,62.8784547
West Virginia,108,37.9306,-100.9725,Kansas,0.45384047,62.8784547
Wisconsin,108,37.9306,-100.9725,Kansas,1.95716392,62.8784547
Wyoming,108,37.9306,-100.9725,Kansas,0.043808795,62.8784547
Alabama,113,34.9394,-110.3033,Arizona,2.967523077,314.2230289
Arizona,113,34.9394,-110.3033,Arizona,63.89249361,314.2230289
Arkansas,113,34.9394,-110.3033,Arizona,4.519759205,314.2230289
California,113,34.9394,-110.3033,Arizona,18.19512402,314.2230289
Colorado,113,34.9394,-110.3033,Arizona,18.52741577,314.2230289
Connecticut,113,34.9394,-110.3033,Arizona,0.812671318,314.2230289
DC,113,34.9394,-110.3033,Arizona,0.142707714,314.2230289
Delaware,113,34.9394,-110.3033,Arizona,0.208404649,314.2230289
Florida,113,34.9394,-110.3033,Arizona,2.973969006,314.2230289
Georgia,113,34.9394,-110.3033,Arizona,2.884531635,314.2230289
Idaho,113,34.9394,-110.3033,Arizona,0.376777163,314.2230289
Illinois,113,34.9394,-110.3033,Arizona,13.24893804,314.2230289
Indiana,113,34.9394,-110.3033,Arizona,5.467804375,314.2230289
Iowa,113,34.9394,-110.3033,Arizona,4.639046522,314.2230289
Kansas,113,34.9394,-110.3033,Arizona,8.59472531,314.2230289
Kentucky,113,34.9394,-110.3033,Arizona,2.863150988,314.2230289
Louisiana,113,34.9394,-110.3033,Arizona,3.791093562,314.2230289
Maine,113,34.9394,-110.3033,Arizona,0.232714478,314.2230289
Maryland,113,34.9394,-110.3033,Arizona,1.45640274,314.2230289
Massachusetts,113,34.9394,-110.3033,Arizona,1.330836542,314.2230289
Michigan,113,34.9394,-110.3033,Arizona,6.017750641,314.2230289
Minnesota,113,34.9394,-110.3033,Arizona,4.02849576,314.2230289
Mississippi,113,34.9394,-110.3033,Arizona,2.368329549,314.2230289
Missouri,113,34.9394,-110.3033,Arizona,10.81237914,314.2230289
Montana,113,34.9394,-110.3033,Arizona,0.276147262,314.2230289
Nebraska,113,34.9394,-110.3033,Arizona,5.496731795,314.2230289
Nevada,113,34.9394,-110.3033,Arizona,4.099012916,314.2230289
New Hampshire,113,34.9394,-110.3033,Arizona,0.249029065,314.2230289
New Jersey,113,34.9394,-110.3033,Arizona,2.075426534,314.2230289
New Mexico,113,34.9394,-110.3033,Arizona,18.09621785,314.2230289
New York,113,34.9394,-110.3033,Arizona,4.604417552,314.2230289
North Carolina,113,34.9394,-110.3033,Arizona,3.307876997,314.2230289
North Dakota,113,34.9394,-110.3033,Arizona,0.490918282,314.2230289
Ohio,113,34.9394,-110.3033,Arizona,6.598170273,314.2230289
Oklahoma,113,34.9394,-110.3033,Arizona,14.54966818,314.2230289
Oregon,113,34.9394,-110.3033,Arizona,0.129339078,314.2230289
Pennsylvania,113,34.9394,-110.3033,Arizona,5.249110747,314.2230289
Rhode Island,113,34.9394,-110.3033,Arizona,0.239624772,314.2230289
South Carolina,113,34.9394,-110.3033,Arizona,1.574563745,314.2230289
South Dakota,113,34.9394,-110.3033,Arizona,1.625072266,314.2230289
Tennessee,113,34.9394,-110.3033,Arizona,4.831963681,314.2230289
Texas,113,34.9394,-110.3033,Arizona,48.40620163,314.2230289
Utah,113,34.9394,-110.3033,Arizona,2.950387386,314.2230289
Vermont,113,34.9394,-110.3033,Arizona,0.136395848,314.2230289
Virginia,113,34.9394,-110.3033,Arizona,2.210773573,314.2230289
Washington,113,34.9394,-110.3033,Arizona,0.190732677,314.2230289
West Virginia,113,34.9394,-110.3033,Arizona,1.027725039,314.2230289
Wisconsin,113,34.9394,-110.3033,Arizona,4.488546358,314.2230289
Wyoming,113,34.9394,-110.3033,Arizona,0.965930533,314.2230289
Alabama,126,32.16,-110.9047,Arizona,0.401826179,52.0861153
Arizona,126,32.16,-110.9047,Arizona,19.77700807,52.0861153
Arkansas,126,32.16,-110.9047,Arizona,0.592899265,52.0861153
California,126,32.16,-110.9047,Arizona,2.594687537,52.0861153
Colorado,126,32.16,-110.9047,Arizona,1.120683726,52.0861153
Connecticut,126,32.16,-110.9047,Arizona,0.115687283,52.0861153
DC,126,32.16,-110.9047,Arizona,0.020625729,52.0861153
Delaware,126,32.16,-110.9047,Arizona,0.029750321,52.0861153
Florida,126,32.16,-110.9047,Arizona,0.503215475,52.0861153
Georgia,126,32.16,-110.9047,Arizona,0.393685615,52.0861153
Idaho,126,32.16,-110.9047,Arizona,0.025845406,52.0861153
Illinois,126,32.16,-110.9047,Arizona,1.712606641,52.0861153
Indiana,126,32.16,-110.9047,Arizona,0.703809733,52.0861153
Iowa,126,32.16,-110.9047,Arizona,0.557499983,52.0861153
Kansas,126,32.16,-110.9047,Arizona,1.115406392,52.0861153
Kentucky,126,32.16,-110.9047,Arizona,0.366568255,52.0861153
Louisiana,126,32.16,-110.9047,Arizona,0.529787516,52.0861153
Maine,126,32.16,-110.9047,Arizona,0.031312175,52.0861153
Maryland,126,32.16,-110.9047,Arizona,0.21016672,52.0861153
Massachusetts,126,32.16,-110.9047,Arizona,0.181934651,52.0861153
Michigan,126,32.16,-110.9047,Arizona,0.804515993,52.0861153
Minnesota,126,32.16,-110.9047,Arizona,0.443555022,52.0861153
Mississippi,126,32.16,-110.9047,Arizona,0.31942885,52.0861153
Missouri,126,32.16,-110.9047,Arizona,1.390361067,52.0861153
Montana,126,32.16,-110.9047,Arizona,0.018828181,52.0861153
Nebraska,126,32.16,-110.9047,Arizona,0.601932922,52.0861153
Nevada,126,32.16,-110.9047,Arizona,0.389026767,52.0861153
New Hampshire,126,32.16,-110.9047,Arizona,0.033064652,52.0861153
New Jersey,126,32.16,-110.9047,Arizona,0.295510239,52.0861153
New Mexico,126,32.16,-110.9047,Arizona,1.798642989,52.0861153
New York,126,32.16,-110.9047,Arizona,0.642867658,52.0861153
North Carolina,126,32.16,-110.9047,Arizona,0.458958361,52.0861153
North Dakota,126,32.16,-110.9047,Arizona,0.044545348,52.0861153
Ohio,126,32.16,-110.9047,Arizona,0.843102661,52.0861153
Oklahoma,126,32.16,-110.9047,Arizona,2.060689219,52.0861153
Oregon,126,32.16,-110.9047,Arizona,0.010566804,52.0861153
Pennsylvania,126,32.16,-110.9047,Arizona,0.7220136,52.0861153
Rhode Island,126,32.16,-110.9047,Arizona,0.032505783,52.0861153
South Carolina,126,32.16,-110.9047,Arizona,0.223470252,52.0861153
South Dakota,126,32.16,-110.9047,Arizona,0.149692539,52.0861153
Tennessee,126,32.16,-110.9047,Arizona,0.625104191,52.0861153
Texas,126,32.16,-110.9047,Arizona,7.928659476,52.0861153
Utah,126,32.16,-110.9047,Arizona,0.172859248,52.0861153
Vermont,126,32.16,-110.9047,Arizona,0.018011579,52.0861153
Virginia,126,32.16,-110.9047,Arizona,0.305531348,52.0861153
